2017-03-14,14:30,26663
2017-03-14,14:45,26665
2017-03-14,15:00,26669
2017-03-14,15:15,26672
2017-03-14,15:30,26677
2017-03-14,15:45,26677
2017-03-14,16:00,26682
2017-03-14,16:15,26699
2017-03-14,16:30,26728
2017-03-14,16:45,26742
2017-03-14,17:00,26749
2017-03-14,17:15,26767
2017-03-14,17:30,26777
2017-03-14,17:45,26785
2017-03-14,18:00,26799
2017-03-14,18:15,26804
2017-03-14,18:30,26806
2017-03-14,18:45,26808
2017-03-14,19:00,26810
2017-03-14,19:15,26813
2017-03-14,19:30,26816
2017-03-14,19:45,26820
2017-03-14,20:00,26830
2017-03-14,20:15,26836
2017-03-14,20:30,26841
2017-03-14,20:45,26827
2017-03-14,21:00,26823
2017-03-14,21:15,26827
2017-03-14,21:30,26823
2017-03-14,21:45,26823
2017-03-14,22:00,26830
2017-03-14,22:15,26838
2017-03-14,22:30,26837
2017-03-14,22:45,26837
2017-03-14,23:00,26836
2017-03-14,23:15,26838
2017-03-14,23:30,26836
2017-03-14,23:45,26836
2017-03-15,00:00,26835
2017-03-15,00:15,26833
2017-03-15,00:30,26832
2017-03-15,00:45,26833
2017-03-15,01:00,26833
2017-03-15,01:15,26833
2017-03-15,01:30,26833
2017-03-15,01:45,26827
2017-03-15,02:00,26827
2017-03-15,02:15,26828
2017-03-15,02:30,26828
2017-03-15,02:45,26836
2017-03-15,03:00,26835
2017-03-15,03:15,26835
2017-03-15,03:30,26835
2017-03-15,03:45,26835
2017-03-15,04:00,26835
2017-03-15,04:15,26835
2017-03-15,04:30,26835
2017-03-15,04:45,26835
2017-03-15,05:00,26835
2017-03-15,05:15,26835
2017-03-15,05:30,26835
2017-03-15,05:45,26834
2017-03-15,06:00,26833
2017-03-15,06:15,26833
2017-03-15,06:30,26831
2017-03-15,06:45,26833
2017-03-15,07:00,26837
2017-03-15,07:15,26835
2017-03-15,07:30,26835
2017-03-15,07:45,26841
2017-03-15,08:00,26841
2017-03-15,08:15,26843
2017-03-15,08:30,26841
2017-03-15,08:45,26840
2017-03-15,09:00,26840
2017-03-15,09:15,26842
2017-03-15,09:30,26844
2017-03-15,09:45,26846
2017-03-15,10:00,26846
2017-03-15,10:15,26845
2017-03-15,10:30,26847
2017-03-15,10:45,26846
2017-03-15,11:00,26846
2017-03-15,11:15,26847
2017-03-15,11:30,26847
2017-03-15,11:45,26847
2017-03-15,12:00,26848
2017-03-15,12:15,26848
2017-03-15,12:30,26849
2017-03-15,12:45,26851
2017-03-15,13:00,26851
2017-03-15,13:15,26851
2017-03-15,13:30,26856
2017-03-15,13:45,26863
2017-03-15,14:00,26866
2017-03-15,14:15,26867
2017-03-15,14:30,26871
2017-03-15,14:45,26875
2017-03-15,15:00,26877
2017-03-15,15:15,26878
2017-03-15,15:30,26976
2017-03-15,15:45,27111
2017-03-15,16:00,27203
2017-03-15,16:15,27308
2017-03-15,16:30,27371
2017-03-15,16:45,27439
2017-03-15,17:00,27495
2017-03-15,17:15,27543
2017-03-15,17:30,27587
2017-03-15,17:45,27632
2017-03-15,18:00,27686
2017-03-15,18:15,27722
2017-03-15,18:30,27764
2017-03-15,18:45,27797
2017-03-15,19:00,27835
2017-03-15,19:15,27865
2017-03-15,19:30,27899
2017-03-15,19:45,27943
2017-03-15,20:00,28017
2017-03-15,20:15,28084
2017-03-15,20:30,28121
2017-03-15,20:45,28180
2017-03-15,21:00,28232
2017-03-15,21:15,28278
2017-03-15,21:30,28301
2017-03-15,21:45,28316
2017-03-15,22:00,28334
2017-03-15,22:15,28355
2017-03-15,22:30,28382
2017-03-15,22:45,28391
2017-03-15,23:00,28403
2017-03-15,23:15,28407
2017-03-15,23:30,28415
2017-03-15,23:45,28419
2017-03-16,00:00,28426
2017-03-16,00:15,28434
2017-03-16,00:30,28435
2017-03-16,00:45,28440
2017-03-16,01:00,28441
2017-03-16,01:15,28443
2017-03-16,01:30,28444
2017-03-16,01:45,28444
2017-03-16,02:00,28444
2017-03-16,02:15,28446
2017-03-16,02:30,28447
2017-03-16,02:45,28446
2017-03-16,03:00,28446
2017-03-16,03:15,28446
2017-03-16,03:30,28447
2017-03-16,03:45,28448
2017-03-16,04:00,28451
2017-03-16,04:15,28450
2017-03-16,04:30,28450
2017-03-16,04:45,28451
2017-03-16,05:00,28451
2017-03-16,05:15,28453
2017-03-16,05:30,28453
2017-03-16,05:45,28456
