2017-03-14,14:30,11189
2017-03-14,14:45,11188
2017-03-14,15:00,11188
2017-03-14,15:15,11188
2017-03-14,15:30,11194
2017-03-14,15:45,11199
2017-03-14,16:00,11199
2017-03-14,16:15,11202
2017-03-14,16:30,11207
2017-03-14,16:45,11208
2017-03-14,17:00,11210
2017-03-14,17:15,11211
2017-03-14,17:30,11214
2017-03-14,17:45,11217
2017-03-14,18:00,11220
2017-03-14,18:15,11221
2017-03-14,18:30,11221
2017-03-14,18:45,11227
2017-03-14,19:00,11230
2017-03-14,19:15,11232
2017-03-14,19:30,11236
2017-03-14,19:45,11238
2017-03-14,20:00,11243
2017-03-14,20:15,11248
2017-03-14,20:30,11250
2017-03-14,20:45,11256
2017-03-14,21:00,11261
2017-03-14,21:15,11262
2017-03-14,21:30,11262
2017-03-14,21:45,11263
2017-03-14,22:00,11265
2017-03-14,22:15,11264
2017-03-14,22:30,11264
2017-03-14,22:45,11266
2017-03-14,23:00,11267
2017-03-14,23:15,11267
2017-03-14,23:30,11267
2017-03-14,23:45,11268
2017-03-15,00:00,11267
2017-03-15,00:15,11267
2017-03-15,00:30,11267
2017-03-15,00:45,11267
2017-03-15,01:00,11265
2017-03-15,01:15,11266
2017-03-15,01:30,11266
2017-03-15,01:45,11266
2017-03-15,02:00,11266
2017-03-15,02:15,11266
2017-03-15,02:30,11266
2017-03-15,02:45,11266
2017-03-15,03:00,11266
2017-03-15,03:15,11266
2017-03-15,03:30,11266
2017-03-15,03:45,11266
2017-03-15,04:00,11266
2017-03-15,04:15,11266
2017-03-15,04:30,11266
2017-03-15,04:45,11266
2017-03-15,05:00,11266
2017-03-15,05:15,11266
2017-03-15,05:30,11266
2017-03-15,05:45,11266
2017-03-15,06:00,11266
2017-03-15,06:15,11266
2017-03-15,06:30,11267
2017-03-15,06:45,11269
2017-03-15,07:00,11271
2017-03-15,07:15,11274
2017-03-15,07:30,11274
2017-03-15,07:45,11275
2017-03-15,08:00,11275
2017-03-15,08:15,11275
2017-03-15,08:30,11275
2017-03-15,08:45,11275
2017-03-15,09:00,11274
2017-03-15,09:15,11275
2017-03-15,09:30,11275
2017-03-15,09:45,11275
2017-03-15,10:00,11275
2017-03-15,10:15,11275
2017-03-15,10:30,11275
2017-03-15,10:45,11275
2017-03-15,11:00,11276
2017-03-15,11:15,11278
2017-03-15,11:30,11278
2017-03-15,11:45,11278
2017-03-15,12:00,11278
2017-03-15,12:15,11278
2017-03-15,12:30,11280
2017-03-15,12:45,11280
2017-03-15,13:00,11280
2017-03-15,13:15,11276
2017-03-15,13:30,11278
2017-03-15,13:45,11280
2017-03-15,14:00,11279
2017-03-15,14:15,11281
2017-03-15,14:30,11282
2017-03-15,14:45,11283
2017-03-15,15:00,11283
2017-03-15,15:15,11283
2017-03-15,15:30,11285
2017-03-15,15:45,11292
2017-03-15,16:00,11297
2017-03-15,16:15,11304
2017-03-15,16:30,11305
2017-03-15,16:45,11312
2017-03-15,17:00,11315
