Day,Time,Follower Count
2017-02-28,19:30,25294
2017-02-28,19:45,25312
2017-02-28,20:00,25330
2017-02-28,20:15,25343
2017-02-28,20:30,25364
2017-02-28,20:45,25372
2017-02-28,21:00,25395
2017-02-28,21:15,25418
2017-02-28,21:30,25424
2017-02-28,21:45,25445
2017-02-28,22:00,25464
2017-02-28,22:15,25482
2017-02-28,22:30,25496
2017-02-28,22:45,25508
2017-02-28,23:00,25512
2017-02-28,23:15,25526
2017-02-28,23:30,25540
2017-02-28,23:45,25546
2017-03-01,00:00,25550
2017-03-01,00:15,25557
2017-03-01,00:30,25553
2017-03-01,00:45,25554
2017-03-01,01:00,25558
2017-03-01,01:15,25558
2017-03-01,01:30,25561
2017-03-01,01:45,25559
2017-03-01,02:00,25562
2017-03-01,02:15,25565
2017-03-01,02:30,25566
2017-03-01,02:45,25566
2017-03-01,03:00,25564
2017-03-01,03:15,25567
2017-03-01,03:30,25566
2017-03-01,03:45,25568
2017-03-01,04:00,25567
2017-03-01,04:15,25566
2017-03-01,04:30,25565
2017-03-01,04:45,25566
2017-03-01,05:00,25567
2017-03-01,05:15,25565
2017-03-01,05:30,25564
2017-03-01,05:45,25565
2017-03-01,06:00,25566
2017-03-01,06:15,25564
2017-03-01,06:30,25565
2017-03-01,06:45,25567
2017-03-01,07:00,25571
2017-03-01,07:15,25573
2017-03-01,07:30,25577
2017-03-01,07:45,25584
2017-03-01,08:00,25589
2017-03-01,08:15,25588
2017-03-01,08:30,25587
2017-03-01,08:45,25590
2017-03-01,09:00,25594
2017-03-01,09:15,25600
2017-03-01,09:30,25600
2017-03-01,09:45,25605
2017-03-01,10:00,25609
2017-03-01,10:15,25615
2017-03-01,10:30,25627
2017-03-01,10:45,25630
2017-03-01,11:00,25638
2017-03-01,11:15,25648
2017-03-01,11:30,25658
2017-03-01,11:45,25663
2017-03-01,12:00,25668
2017-03-01,12:15,25674
2017-03-01,12:30,25675
2017-03-01,12:45,25679
2017-03-01,13:00,25683
2017-03-01,13:15,25687
2017-03-01,13:30,25697
