datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-11 16:48:09,16,3,2291,754.6666666666666,17.333333333333332
2018-02-11 17:00:09,16,3,2296,759.3333333333334,17.333333333333332
2018-02-11 17:15:09,16,3,2300,764.0,17.333333333333332
2018-02-11 17:30:09,16,3,2306,769.3333333333334,17.333333333333332
2018-02-11 17:45:08,16,3,2311,773.6666666666666,17.333333333333332
2018-02-11 18:00:08,16,3,2321,777.6666666666666,17.333333333333332
2018-02-11 18:15:09,16,3,2327,781.6666666666666,17.333333333333332
2018-02-11 18:30:08,16,3,2333,785.3333333333334,17.333333333333332
2018-02-11 18:45:09,16,3,2340,791.0,17.666666666666668
2018-02-11 19:00:08,16,3,2370,802.3333333333334,17.666666666666668
2018-02-11 19:15:08,16,3,2396,813.3333333333334,17.666666666666668
2018-02-11 19:30:08,16,3,2417,823.3333333333334,17.666666666666668
2018-02-11 19:45:09,16,3,2434,835.0,17.666666666666668
2018-02-11 20:00:09,16,3,2446,842.0,17.666666666666668
2018-02-11 20:15:08,16,3,2464,847.0,17.666666666666668
2018-02-11 20:30:09,16,3,2478,853.6666666666666,17.666666666666668
2018-02-11 20:45:09,16,3,2491,865.0,17.666666666666668
2018-02-11 21:00:08,16,3,2504,870.0,17.666666666666668
2018-02-11 21:15:07,16,3,2507,877.3333333333334,17.666666666666668
2018-02-11 21:30:08,16,3,2514,883.3333333333334,17.666666666666668
2018-02-11 21:45:09,16,3,2521,890.0,17.666666666666668
2018-02-11 22:00:10,16,3,2531,894.0,17.666666666666668
2018-02-11 22:15:12,16,3,2541,897.3333333333334,17.666666666666668
2018-02-11 22:30:10,16,3,2545,900.0,17.666666666666668
2018-02-11 22:45:10,16,3,2553,902.0,17.666666666666668
2018-02-11 23:00:10,16,3,2561,906.0,17.666666666666668
2018-02-11 23:15:09,16,3,2564,911.0,17.666666666666668
2018-02-11 23:30:09,16,3,2567,912.3333333333334,17.666666666666668
2018-02-11 23:45:10,16,3,2567,915.6666666666666,17.666666666666668
2018-02-12 00:00:14,16,3,2569,918.6666666666666,17.666666666666668
2018-02-12 00:15:11,16,3,2571,920.6666666666666,17.666666666666668
2018-02-12 00:30:09,16,3,2573,921.3333333333334,17.666666666666668
2018-02-12 00:45:08,16,3,2575,922.3333333333334,17.666666666666668
2018-02-12 01:00:10,16,3,2576,923.0,17.666666666666668
2018-02-12 01:15:10,16,3,2578,924.0,17.666666666666668
2018-02-12 01:30:09,16,3,2577,924.6666666666666,17.666666666666668
2018-02-12 01:45:10,16,3,2578,925.3333333333334,17.666666666666668
2018-02-12 02:00:10,16,3,2578,925.6666666666666,17.666666666666668
2018-02-12 02:15:10,16,3,2578,925.6666666666666,17.666666666666668
2018-02-12 02:30:11,16,3,2578,925.6666666666666,17.666666666666668
2018-02-12 02:45:11,16,3,2580,925.6666666666666,17.666666666666668
2018-02-12 03:00:10,16,3,2580,925.6666666666666,17.666666666666668
2018-02-12 03:15:11,16,3,2580,925.6666666666666,17.666666666666668
2018-02-12 03:30:10,16,3,2580,925.6666666666666,17.666666666666668
2018-02-12 03:45:09,16,3,2580,926.0,17.666666666666668
2018-02-12 04:00:09,16,3,2580,926.0,17.666666666666668
2018-02-12 04:15:10,16,3,2580,926.0,17.666666666666668
2018-02-12 04:30:10,16,3,2580,926.0,17.666666666666668
2018-02-12 04:45:10,16,3,2581,926.0,17.666666666666668
2018-02-12 05:00:11,16,3,2581,926.0,17.666666666666668
2018-02-12 05:15:09,16,3,2581,926.0,17.666666666666668
2018-02-12 05:30:09,16,3,2581,926.6666666666666,17.666666666666668
2018-02-12 05:45:10,16,3,2582,927.6666666666666,17.666666666666668
2018-02-12 06:00:10,16,3,2584,928.3333333333334,17.666666666666668
2018-02-12 06:15:09,16,3,2584,929.3333333333334,17.666666666666668
2018-02-12 06:30:09,16,3,2587,932.0,17.666666666666668
2018-02-12 06:45:10,16,3,2589,933.0,17.666666666666668
2018-02-12 07:00:10,16,3,2591,934.0,17.666666666666668
2018-02-12 07:15:09,16,3,2593,935.3333333333334,17.666666666666668
2018-02-12 07:30:08,16,3,2593,935.6666666666666,17.666666666666668
2018-02-12 07:45:10,16,3,2596,937.0,17.666666666666668
2018-02-12 08:00:10,16,3,2599,940.6666666666666,17.666666666666668
2018-02-12 08:15:08,16,3,2599,941.3333333333334,17.666666666666668
2018-02-12 08:30:09,16,3,2600,943.0,17.666666666666668
2018-02-12 08:45:08,16,3,2601,945.0,17.666666666666668
2018-02-12 09:00:09,16,3,2604,945.6666666666666,17.666666666666668
2018-02-12 09:15:09,16,3,2612,946.6666666666666,17.666666666666668
2018-02-12 09:30:09,16,3,2617,948.0,17.666666666666668
2018-02-12 09:45:09,16,3,2619,951.0,17.666666666666668
2018-02-12 10:00:10,16,3,2623,951.3333333333334,17.666666666666668
2018-02-12 10:15:08,16,3,2626,956.3333333333334,17.666666666666668
2018-02-12 10:30:08,16,3,2643,960.0,17.666666666666668
2018-02-12 10:45:09,16,3,2651,962.0,17.666666666666668
2018-02-12 11:00:09,16,3,2660,964.0,17.666666666666668
2018-02-12 11:15:08,16,3,2663,966.0,17.666666666666668
2018-02-12 11:30:09,16,3,2670,968.0,17.666666666666668
2018-02-12 11:45:08,16,3,2679,972.6666666666666,17.666666666666668
2018-02-12 12:00:10,16,3,2680,975.6666666666666,17.666666666666668
2018-02-12 12:15:10,16,3,2686,978.6666666666666,17.666666666666668
2018-02-12 12:30:12,16,4,2691,757.5,14.0
2018-02-12 12:45:12,16,4,2694,776.0,14.25
