datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-11 16:48:07,22,2,1647,609.5,19.5
2018-02-11 17:00:07,22,2,1649,612.5,19.5
2018-02-11 17:15:06,22,2,1650,619.0,19.5
2018-02-11 17:30:07,22,2,1653,621.0,20.0
2018-02-11 17:45:06,22,2,1654,625.0,20.0
2018-02-11 18:00:06,22,3,1658,438.0,13.333333333333334
2018-02-11 18:15:06,22,3,1661,461.3333333333333,13.666666666666666
2018-02-11 18:30:06,22,3,1661,473.3333333333333,13.666666666666666
2018-02-11 18:45:06,22,3,1668,485.0,13.666666666666666
2018-02-11 19:00:06,22,3,1668,495.6666666666667,13.666666666666666
2018-02-11 19:15:06,22,3,1670,501.6666666666667,13.666666666666666
2018-02-11 19:30:06,22,3,1672,508.3333333333333,13.666666666666666
2018-02-11 19:45:07,24,3,1677,514.3333333333334,13.666666666666666
2018-02-11 20:00:07,24,3,1680,521.6666666666666,14.0
2018-02-11 20:15:06,24,3,1680,526.3333333333334,14.0
2018-02-11 20:30:07,24,3,1682,531.0,14.0
2018-02-11 20:45:07,24,3,1686,539.0,14.0
2018-02-11 21:00:06,24,3,1690,542.3333333333334,14.0
2018-02-11 21:15:05,24,3,1693,545.6666666666666,14.0
2018-02-11 21:30:05,24,3,1696,553.3333333333334,14.0
2018-02-11 21:45:07,24,3,1697,556.6666666666666,14.0
2018-02-11 22:00:07,24,3,1698,560.3333333333334,14.333333333333334
2018-02-11 22:15:08,24,3,1703,565.6666666666666,14.333333333333334
2018-02-11 22:30:07,24,3,1703,569.0,14.333333333333334
2018-02-11 22:45:08,24,3,1703,571.3333333333334,14.333333333333334
2018-02-11 23:00:08,24,3,1706,573.0,14.333333333333334
2018-02-11 23:15:06,24,3,1706,577.0,14.333333333333334
2018-02-11 23:30:06,24,3,1705,578.3333333333334,14.666666666666666
2018-02-11 23:45:08,24,3,1705,579.3333333333334,14.666666666666666
2018-02-12 00:00:10,24,3,1706,582.0,14.666666666666666
2018-02-12 00:15:08,24,3,1702,582.6666666666666,14.666666666666666
2018-02-12 00:30:07,24,3,1703,584.0,14.666666666666666
2018-02-12 00:45:06,24,3,1703,584.6666666666666,14.666666666666666
2018-02-12 01:00:07,24,3,1703,585.6666666666666,14.666666666666666
