datetime,following,posts,followers,avgl,avgc
2018-03-26 22:00:06,202,383,184309,24988.916666666668,220.16666666666666
2018-03-26 22:15:06,202,383,184340,25031.583333333332,220.33333333333334
2018-03-26 22:30:07,202,383,184366,25070.416666666668,220.41666666666666
2018-03-26 22:45:05,202,383,184403,25107.833333333332,220.5
2018-03-26 23:00:07,202,383,184429,25144.333333333332,220.58333333333334
2018-03-26 23:15:06,202,383,184444,25171.25,220.66666666666666
2018-03-26 23:30:06,202,383,184466,25193.666666666668,220.75
2018-03-26 23:45:06,202,383,184486,25213.083333333332,220.91666666666666
2018-03-27 00:00:06,202,383,184495,25228.916666666668,221.0
2018-03-27 00:15:06,202,383,184505,25241.0,221.0
2018-03-27 00:30:05,202,383,184520,25253.583333333332,221.16666666666666
2018-03-27 00:45:06,202,383,184528,25262.166666666668,221.16666666666666
2018-03-27 01:00:06,202,383,184499,25269.583333333332,221.08333333333334
2018-03-27 01:15:06,202,383,184507,25277.75,221.08333333333334
2018-03-27 01:30:07,202,383,184514,25281.583333333332,221.16666666666666
2018-03-27 01:45:07,202,383,184521,25284.75,221.16666666666666
2018-03-27 02:00:06,202,383,184523,25287.916666666668,221.08333333333334
2018-03-27 02:15:06,202,383,184522,25289.666666666668,221.16666666666666
2018-03-27 02:30:07,202,383,184524,25293.583333333332,221.16666666666666
2018-03-27 02:45:08,202,383,184527,25296.0,221.16666666666666
2018-03-27 03:00:07,202,383,184529,25297.75,221.16666666666666
2018-03-27 03:15:07,202,383,184531,25299.083333333332,221.08333333333334
2018-03-27 03:30:06,202,383,184533,25300.166666666668,221.16666666666666
2018-03-27 03:45:06,202,383,184537,25300.333333333332,221.16666666666666
2018-03-27 04:00:06,202,383,184535,25301.916666666668,221.16666666666666
2018-03-27 04:15:06,202,383,184537,25302.833333333332,221.16666666666666
2018-03-27 04:30:06,202,383,184533,25304.333333333332,221.16666666666666
2018-03-27 04:45:07,202,383,184535,25305.166666666668,221.16666666666666
2018-03-27 05:00:07,202,383,184534,25306.0,221.08333333333334
2018-03-27 05:15:06,202,383,184535,25306.833333333332,221.16666666666666
2018-03-27 05:30:07,202,383,184536,25308.0,221.16666666666666
2018-03-27 05:45:07,202,383,184533,25309.166666666668,221.16666666666666
2018-03-27 06:00:06,202,383,184535,25310.583333333332,221.25
2018-03-27 06:15:06,202,383,184538,25312.666666666668,221.25
2018-03-27 06:30:06,202,383,184538,25316.0,221.25
2018-03-27 06:45:06,202,383,184543,25319.0,221.25
2018-03-27 07:00:06,202,383,184543,25323.833333333332,221.25
2018-03-27 07:15:06,202,383,184550,25330.166666666668,221.25
2018-03-27 07:30:07,202,383,184549,25335.583333333332,221.33333333333334
2018-03-27 07:45:06,202,383,184554,25341.666666666668,221.25
2018-03-27 08:00:06,202,383,184552,25346.5,221.33333333333334
2018-03-27 08:15:06,202,383,184561,25351.916666666668,221.5
2018-03-27 08:30:06,202,383,184571,25358.5,221.5
2018-03-27 08:45:07,202,383,184580,25365.5,221.5
2018-03-27 09:00:07,202,383,184585,25373.25,221.5
2018-03-27 09:15:07,202,383,184597,25381.0,221.58333333333334
2018-03-27 09:30:06,202,383,184599,25389.75,221.66666666666666
2018-03-27 09:45:05,202,383,184611,25397.75,221.66666666666666
2018-03-27 10:00:05,202,383,184620,25407.083333333332,221.75
2018-03-27 10:15:05,202,383,184635,25416.666666666668,221.83333333333334
2018-03-27 10:30:05,202,383,184646,25427.583333333332,221.91666666666666
2018-03-27 10:45:06,202,383,184657,25436.5,221.91666666666666
2018-03-27 11:00:05,202,383,184671,25445.416666666668,222.0
2018-03-27 11:15:06,202,383,184676,25453.083333333332,222.0
2018-03-27 11:30:06,202,383,184684,25463.333333333332,222.08333333333334
2018-03-27 11:45:06,202,383,184699,25473.083333333332,222.16666666666666
2018-03-27 12:00:06,202,383,184711,25482.916666666668,222.41666666666666
2018-03-27 12:15:06,202,383,184723,25489.75,222.33333333333334
2018-03-27 12:30:06,202,383,184735,25497.333333333332,222.5
2018-03-27 12:45:05,202,383,184743,25504.25,222.41666666666666
2018-03-27 13:00:09,202,383,184758,25511.166666666668,222.5
2018-03-27 13:15:07,202,383,184768,25516.583333333332,222.41666666666666
2018-03-27 13:30:08,202,383,184783,25523.666666666668,222.58333333333334
2018-03-27 13:45:06,202,383,184800,25530.416666666668,222.58333333333334
2018-03-27 14:00:05,202,383,184815,25536.333333333332,222.58333333333334
2018-03-27 14:15:06,202,383,184824,25540.75,222.58333333333334
2018-03-27 14:30:06,202,383,184838,25547.333333333332,222.58333333333334
2018-03-27 14:45:06,202,383,184844,25553.25,222.58333333333334
2018-03-27 15:00:07,202,383,184848,25558.833333333332,222.5
2018-03-27 15:15:06,202,383,184858,25564.083333333332,222.5
2018-03-27 15:30:06,202,383,184877,25571.083333333332,222.75
2018-03-27 15:45:06,202,383,184887,25578.416666666668,222.75
2018-03-27 16:00:06,202,383,184896,25583.166666666668,222.75
2018-03-27 16:15:05,202,383,184907,25589.75,222.75
2018-03-27 16:30:06,202,383,184923,25595.5,222.83333333333334
2018-03-27 16:45:06,202,383,184948,25601.5,222.75
2018-03-27 17:00:05,202,383,184967,25607.333333333332,222.91666666666666
2018-03-27 17:15:07,202,383,184978,25611.833333333332,223.08333333333334
2018-03-27 17:30:06,202,383,184998,25617.416666666668,223.0
2018-03-27 17:45:06,203,383,185012,25624.75,223.16666666666666
2018-03-27 18:00:06,203,383,185025,25630.5,223.16666666666666
2018-03-27 18:15:06,203,383,185028,25635.416666666668,223.08333333333334
2018-03-27 18:30:06,203,383,185048,25640.0,223.16666666666666
2018-03-27 18:45:07,203,383,185060,25645.166666666668,223.16666666666666
2018-03-27 19:00:05,203,384,185065,23712.833333333332,210.41666666666666
2018-03-27 19:15:06,203,384,185071,24002.583333333332,212.66666666666666
2018-03-27 19:30:05,203,384,185124,24187.916666666668,213.0
2018-03-27 19:45:05,203,384,185154,24336.333333333332,214.08333333333334
2018-03-27 20:00:05,203,384,185177,24455.583333333332,214.66666666666666
2018-03-27 20:15:08,203,384,185197,24566.5,215.25
2018-03-27 20:30:07,203,384,185213,24660.75,215.58333333333334
2018-03-27 20:45:06,203,384,185230,24739.25,216.16666666666666
2018-03-27 21:00:06,203,384,185247,24815.666666666668,216.66666666666666
2018-03-27 21:15:06,203,384,185266,24887.083333333332,217.08333333333334
2018-03-27 21:30:06,203,384,185282,24949.5,217.41666666666666
2018-03-27 21:45:06,203,384,185297,25008.916666666668,217.58333333333334
2018-03-27 22:00:06,203,384,185326,25055.916666666668,217.83333333333334
2018-03-27 22:15:05,203,384,185338,25102.666666666668,217.91666666666666
2018-03-27 22:30:06,203,384,185357,25137.75,218.08333333333334
2018-03-27 22:45:06,203,384,185379,25174.916666666668,218.16666666666666
2018-03-27 23:00:05,203,384,185396,25212.666666666668,218.58333333333334
2018-03-27 23:15:06,203,384,185411,25243.666666666668,218.91666666666666
2018-03-27 23:30:06,203,384,185424,25270.5,219.0
2018-03-27 23:45:06,203,384,185439,25294.583333333332,219.16666666666666
2018-03-28 00:00:07,203,384,185447,25309.416666666668,219.25
2018-03-28 00:15:15,203,384,185455,25324.0,219.41666666666666
2018-03-28 00:30:08,203,384,185461,25336.333333333332,219.41666666666666
2018-03-28 00:45:08,203,384,185473,25345.916666666668,219.5
2018-03-28 01:00:08,202,384,185446,25353.666666666668,219.5
2018-03-28 01:15:08,202,384,185448,25359.75,219.5
2018-03-28 01:30:08,202,384,185452,25364.0,219.58333333333334
2018-03-28 01:45:07,202,384,185458,25367.25,219.58333333333334
2018-03-28 02:00:06,202,384,185455,25370.083333333332,219.58333333333334
2018-03-28 02:15:07,202,384,185459,25372.666666666668,219.5
2018-03-28 02:30:08,202,384,185460,25374.25,219.58333333333334
2018-03-28 02:45:08,202,384,185459,25376.333333333332,219.58333333333334
2018-03-28 03:00:06,202,384,185460,25378.5,219.5
2018-03-28 03:15:08,202,384,185460,25380.0,219.58333333333334
2018-03-28 03:30:07,202,384,185464,25381.666666666668,219.58333333333334
2018-03-28 03:45:07,202,384,185465,25382.833333333332,219.58333333333334
2018-03-28 04:00:08,202,384,185466,25384.333333333332,219.5
2018-03-28 04:15:06,202,384,185463,25385.083333333332,219.5
2018-03-28 04:30:06,202,384,185464,25385.75,219.58333333333334
2018-03-28 04:45:06,202,384,185464,25387.0,219.58333333333334
2018-03-28 05:00:07,202,384,185464,25388.0,219.58333333333334
2018-03-28 05:15:07,202,384,185464,25388.75,219.75
2018-03-28 05:30:05,202,384,185465,25390.25,219.66666666666666
2018-03-28 05:45:06,202,384,185465,25391.75,219.83333333333334
2018-03-28 06:00:06,202,384,185465,25393.75,219.91666666666666
2018-03-28 06:15:07,202,384,185465,25396.916666666668,220.08333333333334
2018-03-28 06:30:06,202,384,185469,25399.083333333332,220.08333333333334
2018-03-28 06:45:06,202,384,185474,25404.166666666668,220.08333333333334
2018-03-28 07:00:06,202,384,185478,25408.5,220.08333333333334
2018-03-28 07:15:06,202,384,185483,25412.583333333332,220.08333333333334
2018-03-28 07:30:06,202,384,185488,25418.0,220.16666666666666
2018-03-28 07:45:06,202,384,185495,25423.166666666668,220.16666666666666
2018-03-28 08:00:06,202,384,185498,25427.583333333332,220.16666666666666
2018-03-28 08:15:05,202,384,185500,25433.0,220.16666666666666
2018-03-28 08:30:06,202,384,185500,25439.333333333332,220.16666666666666
2018-03-28 08:45:06,202,384,185506,25446.5,220.16666666666666
2018-03-28 09:00:06,202,384,185514,25454.833333333332,220.33333333333334
2018-03-28 09:15:06,202,384,185519,25462.25,220.41666666666666
2018-03-28 09:30:06,202,384,185524,25472.916666666668,220.41666666666666
2018-03-28 09:45:06,202,384,185527,25483.25,220.5
2018-03-28 10:00:06,202,384,185530,25493.416666666668,220.58333333333334
2018-03-28 10:15:06,202,384,185539,25501.333333333332,220.66666666666666
2018-03-28 10:30:05,202,384,185549,25510.083333333332,220.58333333333334
2018-03-28 10:45:05,202,384,185559,25519.083333333332,220.83333333333334
2018-03-28 11:00:05,202,384,185567,25526.916666666668,220.83333333333334
2018-03-28 11:15:06,202,384,185572,25535.166666666668,220.91666666666666
2018-03-28 11:30:05,202,384,185578,25544.666666666668,220.91666666666666
2018-03-28 11:45:06,202,384,185581,25554.583333333332,221.0
2018-03-28 12:00:05,202,384,185588,25563.666666666668,221.0
2018-03-28 12:15:05,202,384,185596,25572.75,221.0
2018-03-28 12:30:07,202,384,185604,25580.083333333332,221.0
2018-03-28 12:45:07,202,384,185611,25587.083333333332,221.08333333333334
2018-03-28 13:00:06,202,384,185626,25592.5,221.0
2018-03-28 13:15:06,202,384,185635,25600.833333333332,221.25
2018-03-28 13:30:06,202,384,185640,25607.75,221.33333333333334
2018-03-28 13:45:05,202,384,185644,25614.333333333332,221.5
2018-03-28 14:00:06,202,384,185658,25621.666666666668,221.5
2018-03-28 14:15:06,202,384,185666,25627.75,221.5
2018-03-28 14:30:06,202,384,185664,25632.916666666668,221.5
2018-03-28 14:45:05,202,384,185678,25639.416666666668,221.66666666666666
2018-03-28 15:00:06,202,384,185681,25647.083333333332,221.66666666666666
2018-03-28 15:15:06,202,384,185674,25655.916666666668,221.75
2018-03-28 15:30:06,202,384,185687,25663.75,221.66666666666666
2018-03-28 15:45:07,202,384,185693,25670.916666666668,221.75
2018-03-28 16:00:06,203,384,185707,25678.833333333332,221.75
2018-03-28 16:15:06,203,384,185718,25685.25,221.75
2018-03-28 16:30:06,203,384,185724,25691.666666666668,221.83333333333334
2018-03-28 16:45:05,203,384,185725,25697.333333333332,221.75
2018-03-28 17:00:05,203,384,185728,25702.833333333332,221.75
2018-03-28 17:15:05,203,384,185731,25708.333333333332,221.83333333333334
2018-03-28 17:30:05,203,384,185747,25713.583333333332,221.91666666666666
2018-03-28 17:45:06,203,384,185764,25719.5,222.0
2018-03-28 18:00:05,203,384,185778,25728.333333333332,222.91666666666666
2018-03-28 18:15:05,203,384,185782,25733.833333333332,222.91666666666666
2018-03-28 18:30:06,203,384,185779,25738.416666666668,223.0
2018-03-28 18:45:07,203,384,185785,25744.25,223.0
2018-03-28 19:00:05,203,384,185805,25749.833333333332,223.08333333333334
2018-03-28 19:15:06,203,384,185804,25752.666666666668,223.16666666666666
2018-03-28 19:30:06,203,384,185813,25756.166666666668,223.16666666666666
2018-03-28 19:45:05,203,384,185823,25760.25,223.16666666666666
2018-03-28 20:00:05,203,384,185834,25764.75,223.16666666666666
2018-03-28 20:15:05,203,384,185857,25769.25,223.16666666666666
2018-03-28 20:30:05,203,384,185860,25773.083333333332,223.16666666666666
2018-03-28 20:45:06,203,384,185873,25778.25,223.16666666666666
2018-03-28 21:00:05,203,385,185882,23909.083333333332,200.33333333333334
2018-03-28 21:15:05,203,385,185897,24408.916666666668,206.33333333333334
2018-03-28 21:30:05,203,385,185910,24704.083333333332,210.16666666666666
2018-03-28 21:45:07,203,385,185927,24924.666666666668,212.5
2018-03-28 22:00:06,203,385,185954,25088.25,214.08333333333334
2018-03-28 22:15:06,203,385,185981,25225.5,215.5
2018-03-28 22:30:06,203,385,186012,25345.75,216.33333333333334
2018-03-28 22:45:05,203,385,186025,25442.166666666668,217.33333333333334
2018-03-28 23:00:06,203,385,186026,25515.916666666668,217.66666666666666
2018-03-28 23:15:05,203,385,186047,25582.333333333332,218.25
2018-03-28 23:30:06,203,385,186055,25637.083333333332,218.5
2018-03-28 23:45:07,203,385,186069,25684.916666666668,218.58333333333334
2018-03-29 00:00:08,203,385,186069,25725.333333333332,218.83333333333334
2018-03-29 00:15:07,203,385,186075,25751.916666666668,218.75
2018-03-29 00:30:06,203,385,186091,25779.916666666668,218.75
2018-03-29 00:45:06,203,385,186101,25801.333333333332,218.91666666666666
2018-03-29 01:00:07,203,385,186090,25818.166666666668,219.08333333333334
2018-03-29 01:15:09,203,385,186097,25831.5,219.08333333333334
2018-03-29 01:30:08,203,385,186102,25841.25,219.33333333333334
2018-03-29 01:45:08,203,385,186103,25850.25,219.41666666666666
2018-03-29 02:00:06,203,385,186106,25857.25,219.5
2018-03-29 02:15:07,203,385,186107,25863.25,219.58333333333334
2018-03-29 02:30:07,203,385,186106,25869.25,219.66666666666666
2018-03-29 02:45:07,203,385,186105,25873.0,219.66666666666666
2018-03-29 03:00:08,203,385,186108,25876.583333333332,219.75
2018-03-29 03:15:09,203,385,186108,25878.583333333332,219.66666666666666
2018-03-29 03:30:08,203,385,186107,25881.083333333332,219.75
2018-03-29 03:45:08,203,385,186108,25883.166666666668,219.75
2018-03-29 04:00:12,203,385,186107,25885.583333333332,219.75
2018-03-29 04:15:07,203,385,186107,25888.083333333332,219.75
2018-03-29 04:30:08,203,385,186108,25890.083333333332,219.75
2018-03-29 04:45:07,203,385,186110,25892.25,219.83333333333334
2018-03-29 05:00:08,203,385,186110,25894.333333333332,219.83333333333334
2018-03-29 05:15:07,203,385,186112,25897.083333333332,219.75
2018-03-29 05:30:07,203,385,186112,25899.666666666668,219.91666666666666
2018-03-29 05:45:06,203,385,186113,25904.333333333332,220.0
2018-03-29 06:00:06,203,385,186114,25909.333333333332,220.08333333333334
2018-03-29 06:15:06,203,385,186115,25916.25,220.0
2018-03-29 06:30:08,203,385,186117,25924.416666666668,220.0
2018-03-29 06:45:07,203,385,186119,25932.083333333332,220.16666666666666
2018-03-29 07:00:06,203,385,186121,25943.0,220.16666666666666
2018-03-29 07:15:07,203,385,186126,25953.833333333332,220.33333333333334
2018-03-29 07:30:07,203,385,186130,25963.25,220.5
2018-03-29 07:45:06,203,385,186134,25975.333333333332,220.58333333333334
2018-03-29 08:00:07,203,385,186138,25990.083333333332,220.66666666666666
2018-03-29 08:15:07,203,385,186144,26003.833333333332,220.83333333333334
2018-03-29 08:30:06,203,385,186153,26020.25,221.25
2018-03-29 08:45:07,203,385,186159,26034.833333333332,221.41666666666666
2018-03-29 09:00:06,203,385,186162,26050.25,221.41666666666666
2018-03-29 09:15:06,203,385,186168,26066.0,221.58333333333334
2018-03-29 09:30:06,203,385,186169,26084.25,221.83333333333334
2018-03-29 09:45:06,203,385,186179,26103.166666666668,222.08333333333334
2018-03-29 10:00:07,203,385,186187,26120.833333333332,222.08333333333334
2018-03-29 10:15:06,203,385,186201,26140.5,222.08333333333334
2018-03-29 10:30:06,203,385,186213,26154.75,222.08333333333334
2018-03-29 10:45:06,203,385,186219,26171.0,222.08333333333334
2018-03-29 11:00:06,203,385,186227,26186.833333333332,222.16666666666666
2018-03-29 11:15:06,203,385,186238,26203.833333333332,222.41666666666666
2018-03-29 11:30:05,203,385,186254,26218.416666666668,222.5
2018-03-29 11:45:06,203,385,186266,26234.25,222.5
2018-03-29 12:00:06,203,385,186275,26247.75,222.58333333333334
2018-03-29 12:15:06,203,385,186279,26261.666666666668,222.58333333333334
2018-03-29 12:30:06,203,385,186282,26274.416666666668,222.58333333333334
2018-03-29 12:45:06,203,385,186289,26285.5,222.5
2018-03-29 13:00:06,203,385,186297,26297.333333333332,223.08333333333334
2018-03-29 13:15:06,203,385,186298,26308.333333333332,223.41666666666666
2018-03-29 13:30:06,203,385,186305,26319.25,223.58333333333334
2018-03-29 13:45:06,203,385,186321,26329.083333333332,223.75
2018-03-29 14:00:06,203,385,186323,26338.833333333332,223.91666666666666
2018-03-29 14:15:05,203,385,186336,26347.333333333332,223.91666666666666
2018-03-29 14:30:05,203,385,186339,26355.166666666668,224.08333333333334
2018-03-29 14:45:06,203,385,186347,26367.0,224.08333333333334
2018-03-29 15:00:05,203,385,186361,26375.5,224.08333333333334
2018-03-29 15:15:05,203,385,186360,26383.25,224.08333333333334
2018-03-29 15:30:06,203,385,186366,26391.666666666668,224.25
2018-03-29 15:45:06,203,385,186377,26400.083333333332,224.33333333333334
2018-03-29 16:00:06,203,385,186385,26410.5,224.33333333333334
2018-03-29 16:15:06,203,385,186395,26419.25,224.33333333333334
2018-03-29 16:30:06,203,385,186403,26427.666666666668,224.33333333333334
2018-03-29 16:45:06,203,385,186412,26436.5,224.5
2018-03-29 17:00:06,203,385,186419,26444.416666666668,224.5
2018-03-29 17:15:05,203,385,186435,26451.833333333332,224.75
2018-03-29 17:30:07,203,385,186443,26459.5,224.83333333333334
2018-03-29 17:45:09,203,385,186465,26469.25,224.83333333333334
2018-03-29 18:00:08,203,385,186472,26478.416666666668,225.0
2018-03-29 18:15:07,203,385,186483,26487.166666666668,225.25
2018-03-29 18:30:07,203,385,186495,26493.5,225.25
2018-03-29 18:45:16,203,385,186500,26499.75,225.25
2018-03-29 19:00:07,203,385,186507,26507.083333333332,225.33333333333334
2018-03-29 19:15:10,203,385,186518,26513.0,225.5
2018-03-29 19:30:07,203,386,186517,24213.916666666668,207.0
2018-03-29 19:45:07,203,386,186518,24463.0,209.16666666666666
2018-03-29 20:00:07,203,386,186530,24640.583333333332,210.5
2018-03-29 20:15:09,203,386,186547,24772.666666666668,211.08333333333334
2018-03-29 20:30:06,203,386,186559,24862.583333333332,211.58333333333334
2018-03-29 20:45:06,202,386,186583,24964.5,212.16666666666666
2018-03-29 21:00:07,202,386,186599,25058.916666666668,212.91666666666666
2018-03-29 21:15:06,202,386,186611,25116.166666666668,213.16666666666666
2018-03-29 21:30:08,202,386,186629,25183.833333333332,213.66666666666666
2018-03-29 21:45:07,202,386,186658,25251.166666666668,214.0
2018-03-29 22:00:06,202,386,186675,25299.333333333332,214.41666666666666
2018-03-29 22:15:06,202,386,186717,25364.583333333332,214.91666666666666
2018-03-29 22:30:08,202,386,186783,25411.0,215.16666666666666
2018-03-29 22:45:06,202,386,186819,25455.666666666668,215.41666666666666
2018-03-29 23:00:11,202,386,186838,25500.25,215.66666666666666
2018-03-29 23:15:06,202,386,186871,25535.833333333332,215.83333333333334
2018-03-29 23:30:06,202,386,186894,25571.75,216.0
2018-03-29 23:45:07,202,386,186910,25600.833333333332,215.91666666666666
2018-03-30 00:00:05,202,386,186921,25628.166666666668,216.0
2018-03-30 00:15:06,202,386,186934,25651.416666666668,216.0
2018-03-30 00:30:05,202,386,186940,25669.75,216.33333333333334
2018-03-30 00:45:05,202,386,186946,25685.75,216.5
2018-03-30 01:00:06,202,386,186916,25697.833333333332,216.58333333333334
2018-03-30 01:15:05,202,386,186926,25711.916666666668,216.58333333333334
2018-03-30 01:30:06,202,386,186927,25722.75,216.66666666666666
2018-03-30 01:45:06,202,386,186929,25730.333333333332,216.58333333333334
2018-03-30 02:00:06,202,386,186936,25736.416666666668,216.66666666666666
2018-03-30 02:15:07,202,386,186947,25741.5,216.66666666666666
2018-03-30 02:30:06,202,386,186951,25745.5,216.66666666666666
2018-03-30 02:45:06,202,386,186956,25748.833333333332,216.66666666666666
2018-03-30 03:00:06,202,386,186959,25752.083333333332,216.66666666666666
2018-03-30 03:15:06,202,386,186962,25755.416666666668,216.66666666666666
2018-03-30 03:30:06,202,386,186961,25758.25,216.83333333333334
2018-03-30 03:45:06,202,386,186960,25761.5,216.83333333333334
2018-03-30 04:00:07,202,386,186963,25764.5,216.91666666666666
2018-03-30 04:15:11,202,386,186962,25766.416666666668,216.91666666666666
2018-03-30 04:30:09,202,386,186965,25768.166666666668,216.91666666666666
2018-03-30 04:45:13,202,386,186965,25770.25,216.91666666666666
2018-03-30 05:00:10,202,386,186967,25771.583333333332,216.91666666666666
2018-03-30 05:15:09,202,386,186968,25773.833333333332,216.91666666666666
2018-03-30 05:30:08,202,386,186969,25775.583333333332,216.91666666666666
2018-03-30 05:45:08,202,386,186971,25777.083333333332,216.91666666666666
2018-03-30 06:00:07,202,386,186970,25778.083333333332,216.91666666666666
2018-03-30 06:15:08,202,386,186969,25779.583333333332,216.91666666666666
2018-03-30 06:30:07,202,386,186967,25781.083333333332,216.91666666666666
2018-03-30 06:45:06,202,386,186967,25783.583333333332,216.91666666666666
2018-03-30 07:00:07,202,386,186963,25785.25,216.91666666666666
2018-03-30 07:15:07,202,386,186973,25787.333333333332,216.91666666666666
2018-03-30 07:30:07,202,386,186973,25790.583333333332,217.0
2018-03-30 07:45:06,202,386,186974,25797.0,217.0
2018-03-30 08:00:06,202,386,186973,25800.5,217.0
2018-03-30 08:15:06,202,386,186977,25807.5,217.08333333333334
2018-03-30 08:30:07,202,386,186982,25813.916666666668,217.08333333333334
2018-03-30 08:45:06,202,386,186991,25822.75,217.08333333333334
2018-03-30 09:00:05,202,386,186997,25833.5,217.08333333333334
2018-03-30 09:15:05,202,386,187015,25845.25,217.08333333333334
2018-03-30 09:30:05,202,386,187021,25856.916666666668,217.08333333333334
2018-03-30 09:45:06,202,386,187033,25871.416666666668,217.08333333333334
2018-03-30 10:00:06,202,386,187050,25884.833333333332,217.16666666666666
2018-03-30 10:15:06,202,386,187065,25896.416666666668,217.16666666666666
2018-03-30 10:30:05,202,386,187079,25910.166666666668,217.25
2018-03-30 10:45:06,202,386,187089,25923.916666666668,217.25
2018-03-30 11:00:06,202,386,187096,25935.333333333332,217.33333333333334
2018-03-30 11:15:06,202,386,187116,25949.0,217.58333333333334
2018-03-30 11:30:07,202,386,187132,25963.583333333332,217.66666666666666
2018-03-30 11:45:06,202,386,187145,25977.916666666668,217.75
2018-03-30 12:00:11,202,386,187166,25989.583333333332,217.75
2018-03-30 12:15:07,202,386,187184,25999.916666666668,218.0
2018-03-30 12:30:08,202,386,187200,26011.25,218.0
2018-03-30 12:45:07,202,386,187218,26023.583333333332,218.08333333333334
2018-03-30 13:00:06,202,386,187233,26033.75,218.25
2018-03-30 13:15:11,202,386,187249,26043.0,218.33333333333334
2018-03-30 13:30:05,202,386,187263,26051.333333333332,218.5
2018-03-30 13:45:05,202,386,187284,26063.416666666668,218.58333333333334
2018-03-30 14:00:06,202,386,187298,26071.916666666668,218.75
2018-03-30 14:15:06,202,386,187312,26081.166666666668,218.83333333333334
2018-03-30 14:30:05,202,386,187320,26089.083333333332,218.83333333333334
2018-03-30 14:45:06,202,386,187335,26095.416666666668,219.0
2018-03-30 15:00:06,202,386,187340,26103.25,219.08333333333334
2018-03-30 15:15:05,202,386,187374,26110.833333333332,219.08333333333334
2018-03-30 15:30:05,202,386,187418,26121.666666666668,219.16666666666666
2018-03-30 15:45:05,202,386,187449,26133.833333333332,219.25
2018-03-30 16:00:05,202,386,187473,26142.25,219.25
2018-03-30 16:15:06,202,386,187500,26150.166666666668,219.33333333333334
2018-03-30 16:30:06,202,386,187517,26160.25,219.41666666666666
2018-03-30 16:45:06,202,386,187547,26169.75,219.41666666666666
2018-03-30 17:00:06,202,386,187587,26183.25,219.5
2018-03-30 17:15:06,202,386,187608,26189.25,219.5
2018-03-30 17:30:06,202,386,187634,26197.5,219.58333333333334
2018-03-30 17:45:08,202,386,187650,26207.0,219.66666666666666
2018-03-30 18:00:06,202,386,187672,26216.25,219.66666666666666
2018-03-30 18:15:05,202,387,187682,24543.333333333332,207.16666666666666
2018-03-30 18:30:05,202,387,187684,24756.333333333332,208.75
2018-03-30 18:45:05,202,387,187684,24924.666666666668,210.41666666666666
2018-03-30 19:00:06,202,387,187707,25054.75,211.58333333333334
2018-03-30 19:15:06,202,387,187730,25163.583333333332,212.33333333333334
2018-03-30 19:30:06,202,387,187743,25268.666666666668,213.16666666666666
2018-03-30 19:45:06,202,387,187755,25354.5,213.75
2018-03-30 20:00:12,202,387,187777,25430.833333333332,214.0
2018-03-30 20:15:05,202,387,187797,25500.916666666668,214.16666666666666
2018-03-30 20:30:06,202,387,187810,25559.416666666668,214.58333333333334
2018-03-30 20:45:06,202,387,187827,25612.416666666668,214.75
2018-03-30 21:00:06,202,387,187848,25664.333333333332,215.08333333333334
2018-03-30 21:15:05,202,387,187869,25707.5,215.25
2018-03-30 21:30:05,202,387,187884,25750.5,215.5
2018-03-30 21:45:06,202,387,187912,25786.666666666668,215.83333333333334
2018-03-30 22:00:05,202,387,187935,25827.416666666668,215.83333333333334
2018-03-30 22:15:06,202,387,187949,25870.083333333332,216.08333333333334
2018-03-30 22:30:06,202,387,187973,25911.25,216.41666666666666
2018-03-30 22:45:06,202,387,187992,25944.25,216.91666666666666
2018-03-30 23:00:06,202,387,188018,25975.333333333332,217.16666666666666
2018-03-30 23:15:06,202,387,188042,26005.75,217.41666666666666
2018-03-30 23:30:06,202,387,188053,26030.916666666668,217.41666666666666
2018-03-30 23:45:08,202,387,188072,26056.166666666668,217.5
2018-03-31 00:00:07,202,387,188081,26075.25,217.83333333333334
2018-03-31 00:15:06,202,387,188089,26094.0,217.91666666666666
2018-03-31 00:30:05,202,387,188095,26108.0,217.91666666666666
2018-03-31 00:45:07,202,387,188105,26120.0,218.0
2018-03-31 01:00:06,202,387,188100,26130.166666666668,218.08333333333334
2018-03-31 01:15:08,202,387,188103,26138.25,218.08333333333334
2018-03-31 01:30:08,202,387,188106,26148.583333333332,218.08333333333334
2018-03-31 01:45:08,202,387,188112,26156.0,218.08333333333334
2018-03-31 02:00:07,202,387,188113,26160.916666666668,218.16666666666666
2018-03-31 02:15:08,202,387,188117,26165.916666666668,218.25
2018-03-31 02:30:07,202,387,188120,26171.916666666668,218.33333333333334
2018-03-31 02:45:08,202,387,188123,26175.25,218.33333333333334
2018-03-31 03:00:07,202,387,188129,26179.166666666668,218.33333333333334
2018-03-31 03:15:08,202,387,188130,26182.0,218.33333333333334
2018-03-31 03:30:07,202,387,188130,26185.0,218.33333333333334
2018-03-31 03:45:06,202,387,188135,26188.0,218.33333333333334
2018-03-31 04:00:07,202,387,188132,26189.5,218.33333333333334
2018-03-31 04:15:07,202,387,188134,26191.083333333332,218.33333333333334
2018-03-31 04:30:07,202,387,188135,26192.916666666668,218.33333333333334
2018-03-31 04:45:07,202,387,188137,26193.583333333332,218.33333333333334
2018-03-31 05:00:07,202,387,188138,26194.666666666668,218.41666666666666
2018-03-31 05:15:08,202,387,188140,26195.333333333332,218.41666666666666
2018-03-31 05:30:07,202,387,188142,26196.5,218.41666666666666
