datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-12 16:30:21,56,5,5314,1939.4,83.4
2018-02-12 16:45:17,56,5,5321,1944.8,83.6
2018-02-12 17:00:16,56,5,5325,1953.2,83.6
2018-02-12 17:15:17,56,5,5332,1963.0,84.0
2018-02-12 17:30:16,56,5,5341,1968.8,84.2
2018-02-12 17:45:15,56,5,5351,1975.2,85.0
2018-02-12 18:00:18,56,5,5368,1981.4,85.0
2018-02-12 18:15:19,56,5,5377,1988.4,85.0
2018-02-12 18:30:16,56,5,5390,1992.0,85.0
2018-02-12 18:45:17,56,5,5401,1997.0,85.0
2018-02-12 19:00:16,56,5,5409,2002.2,85.2
2018-02-12 19:15:19,57,5,5412,2006.2,86.0
2018-02-12 19:30:17,57,5,5418,2011.6,86.0
2018-02-12 19:45:18,57,5,5427,2016.0,86.2
2018-02-12 20:00:16,57,5,5442,2021.8,86.2
2018-02-12 20:15:15,57,5,5457,2028.8,86.2
2018-02-12 20:30:16,57,5,5464,2035.6,86.2
2018-02-12 20:45:15,57,5,5480,2041.6,86.2
2018-02-12 21:00:14,57,5,5485,2047.4,86.2
2018-02-12 21:15:14,57,5,5497,2053.8,86.4
2018-02-12 21:30:15,57,5,5506,2059.6,86.6
2018-02-12 21:45:17,57,5,5512,2063.6,87.0
2018-02-12 22:00:18,57,5,5515,2066.8,87.0
2018-02-12 22:15:18,57,5,5525,2069.8,87.0
2018-02-12 22:30:16,57,5,5533,2072.4,87.0
2018-02-12 22:45:18,57,5,5541,2074.6,87.0
2018-02-12 23:00:19,57,5,5547,2078.6,87.2
2018-02-12 23:15:16,57,5,5552,2080.4,87.2
2018-02-12 23:30:16,57,5,5556,2082.0,87.2
2018-02-12 23:45:15,57,5,5562,2083.2,87.2
2018-02-13 00:00:22,57,5,5562,2084.8,87.2
2018-02-13 00:15:18,57,5,5568,2085.4,87.2
2018-02-13 00:30:18,57,5,5571,2086.2,87.2
2018-02-13 00:45:28,57,5,5573,2087.6,87.2
2018-02-13 01:00:33,57,5,5578,2089.2,87.2
2018-02-13 01:15:27,57,5,5579,2090.0,87.2
2018-02-13 01:30:20,57,5,5579,2090.4,87.2
2018-02-13 01:45:20,57,5,5578,2090.8,87.2
2018-02-13 02:00:19,57,5,5578,2090.8,87.2
2018-02-13 02:15:17,57,5,5579,2091.0,87.2
2018-02-13 02:30:19,57,5,5581,2091.8,87.2
2018-02-13 02:45:42,57,5,5581,2092.0,87.2
2018-02-13 03:00:22,57,5,5581,2092.0,87.2
